410446851	20140219	201402	2014	2014.1342	CHN	CHINA	CHN								AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	1	1	1	0.67001675041876	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20150219010000	http://olddogthoughts.com/2015/02/08/tony-abbott-denies-chinas-carbon-trading-plan-shows-he-is-out-of-step-more-and-more-countries-are-going-down-the-direct-action-path-prime-minister-says-of-grants-aimed-at-loweri/
410446852	20140219	201402	2014	2014.1342	CHNREL	CHINA	CHN								AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	1	1	1	0.67001675041876	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20150219010000	http://olddogthoughts.com/2015/02/08/tony-abbott-denies-chinas-carbon-trading-plan-shows-he-is-out-of-step-more-and-more-countries-are-going-down-the-direct-action-path-prime-minister-says-of-grants-aimed-at-loweri/
410446853	20140219	201402	2014	2014.1342	CHNREL	CHINA	CHN								AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	1	1	1	0.67001675041876	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20150219010000	http://olddogthoughts.com/2015/02/08/tony-abbott-denies-chinas-carbon-trading-plan-shows-he-is-out-of-step-more-and-more-countries-are-going-down-the-direct-action-path-prime-minister-says-of-grants-aimed-at-loweri/
410446854	20140219	201402	2014	2014.1342	COP	POLICE						COP			EDU	COLLEGE						EDU			1	173	173	17	4	-5.0	5	1	5	-4.74308300395256	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20150219010000	http://wwlp.com/2015/02/18/police-looking-to-avoid-a-chaotic-blarney-blowout/
410446855	20140219	201402	2014	2014.1342	COP	PRISON						COP			USA	FLORIDA	USA								1	173	173	17	4	-5.0	10	1	10	-9.30232558139535	4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	20150219010000	http://www.tallahassee.com/story/news/2015/02/18/former-corrections-officers-indicted-inmate-assault-case/23646177/
410446856	20140219	201402	2014	2014.1342	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-10.6666666666667	3	Hillsdale, Michigan, United States	US	USMI	MI059	41.92	-84.6305	628321	3	Hillsdale, Michigan, United States	US	USMI	MI059	41.92	-84.6305	628321	3	Hillsdale, Michigan, United States	US	USMI	MI059	41.92	-84.6305	628321	20150219010000	http://www.thedailyreporter.com/article/20150218/NEWS/150218976/-1/news
410446857	20140219	201402	2014	2014.1342	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	6	1	6	-10.6666666666667	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20150219010000	http://www.thedailyreporter.com/article/20150218/NEWS/150218976/-1/news
410446858	20140219	201402	2014	2014.1342	COP	PRISON						COP			USA	FLORIDA	USA								1	180	180	18	4	-9.0	10	1	10	-9.30232558139535	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20150219010000	http://www.tallahassee.com/story/news/2015/02/18/former-corrections-officers-indicted-inmate-assault-case/23646177/
410446859	20140219	201402	2014	2014.1342	CVL	MIGRANT						CVL			ITA	ITALY	ITA								1	042	042	04	1	1.9	10	1	10	-7.03933747412008	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20150219010000	http://www.amren.com/news/2015/02/isis-threatens-to-send-500000-migrants-to-europe-as-a-psychological-weapon/
410446860	20140219	201402	2014	2014.1342	EDU	SCHOOL						EDU													1	084	084	08	2	7.0	5	1	5	-1.93798449612403	3	Sweet Home, Oregon, United States	US	USOR	OR043	44.3976	-122.736	1127827	0								3	Sweet Home, Oregon, United States	US	USOR		44.3976	-122.736	1127827	20150219010000	http://democratherald.com/news/local/education/af884d57-7abd-5de0-908c-0a17e4447dbd.html
410446861	20140219	201402	2014	2014.1342	EDU	SCHOOL						EDU													1	193	193	19	4	-10.0	5	1	5	-1.93798449612403	3	Sweet Home, Oregon, United States	US	USOR	OR043	44.3976	-122.736	1127827	0								3	Sweet Home, Oregon, United States	US	USOR		44.3976	-122.736	1127827	20150219010000	http://democratherald.com/news/local/education/af884d57-7abd-5de0-908c-0a17e4447dbd.html
410446862	20140219	201402	2014	2014.1342	GHABUS	GHANA	GHA					BUS			GHA	GHANA	GHA								1	100	100	10	3	-5.0	10	1	10	3.82244143033293	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20150219010000	http://www.allghananews.com/entertainment/7443-earl-klugh-arrives-in-accra-for-stanbic-jazz-festival
410446863	20140219	201402	2014	2014.1342	GOV	ADMINISTRATION						GOV													0	180	180	18	4	-9.0	5	1	5	-4.83592400690846	0								0								0								20150219010000	http://www.newindianexpress.com/states/odisha/Crime-Branch-to-Probe-Rayagada-DWO-Suicide-Case/2015/02/19/article2675957.ece
410446864	20140219	201402	2014	2014.1342	GOV	ADMINISTRATION						GOV			EDU	SCHOOL						EDU			0	180	180	18	4	-9.0	5	1	5	-4.83592400690846	0								0								0								20150219010000	http://www.newindianexpress.com/states/odisha/Crime-Branch-to-Probe-Rayagada-DWO-Suicide-Case/2015/02/19/article2675957.ece
410446865	20140219	201402	2014	2014.1342	IRL	IRISH	IRL																		1	120	120	12	3	-4.0	10	1	10	-2.59067357512953	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20150219010000	http://www.dundalkdemocrat.ie/news/national/19-planes-refused-use-of-airspace-1-6588122
410446866	20140219	201402	2014	2014.1342	ITA	ITALY	ITA																		0	043	043	04	1	2.8	4	1	4	0.66666666666667	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20150219010000	http://www.timeshighereducation.co.uk/features/out-of-office-on-research-leave-in-florence/2018526.article
410446867	20140219	201402	2014	2014.1342	ITA	NAPLES	ITA																		0	043	043	04	1	2.8	6	1	6	0.66666666666667	1	United Kingdom	UK	UK		54	-2	UK	0								1	United Kingdom	UK	UK		54	-2	UK	20150219010000	http://www.timeshighereducation.co.uk/features/out-of-office-on-research-leave-in-florence/2018526.article
410446868	20140219	201402	2014	2014.1342	ITA	ITALY	ITA								CVL	MIGRANT						CVL			1	043	043	04	1	2.8	10	1	10	-7.03933747412008	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20150219010000	http://www.amren.com/news/2015/02/isis-threatens-to-send-500000-migrants-to-europe-as-a-psychological-weapon/
410446869	20140219	201402	2014	2014.1342	ITA	ITALY	ITA								MED	WRITER						MED			1	042	042	04	1	1.9	6	1	6	-6.29370629370629	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	20150219010000	http://www.dailymail.co.uk/news/article-2959331/Whatever-happened-Foxy-Knoxy-Amanda-Knox-s-scruffy-appearance-strolls-Seattle-announcing-engagement.html
410446870	20140219	201402	2014	2014.1342	ITA	ITALY	ITA								MED	WRITER						MED			1	043	043	04	1	2.8	4	1	4	-6.29370629370629	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	20150219010000	http://www.dailymail.co.uk/news/article-2959331/Whatever-happened-Foxy-Knoxy-Amanda-Knox-s-scruffy-appearance-strolls-Seattle-announcing-engagement.html
410446871	20140219	201402	2014	2014.1342	ITA	ITALY	ITA								MED	WRITER						MED			1	120	120	12	3	-4.0	6	1	6	-6.29370629370629	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	20150219010000	http://www.dailymail.co.uk/news/article-2959331/Whatever-happened-Foxy-Knoxy-Amanda-Knox-s-scruffy-appearance-strolls-Seattle-announcing-engagement.html
410446872	20140219	201402	2014	2014.1342	KEN	KENYAN	KEN								KENCOP	KENYA	KEN					COP			1	090	090	09	2	-2.0	4	1	4	-6.27906976744187	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20150219010000	http://en.ce.cn/main/latest/201502/19/t20150219_4626588.shtml
410446873	20140219	201402	2014	2014.1342	KENCOP	KENYAN	KEN					COP													1	090	090	09	2	-2.0	2	1	2	-6.27906976744187	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20150219010000	http://en.ce.cn/main/latest/201502/19/t20150219_4626588.shtml
410446874	20140219	201402	2014	2014.1342	KENCOP	KENYA	KEN					COP			KEN	KENYA	KEN								1	090	090	09	2	-2.0	4	1	4	-6.27906976744187	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20150219010000	http://en.ce.cn/main/latest/201502/19/t20150219_4626588.shtml
410446875	20140219	201402	2014	2014.1342	LBY	LIBYA	LBY								CHR	CHRISTIAN				CHR					0	190	190	19	4	-10.0	5	1	5	-4.04241219350563	4	Nile River, Egypt (general), Egypt	EG	EG00	65817	30.1667	31.1	-300347	4	Nile River, Egypt (general), Egypt	EG	EG00	65817	30.1667	31.1	-300347	4	Nile River, Egypt (general), Egypt	EG	EG00	65817	30.1667	31.1	-300347	20150219010000	http://kwit.org/post/isis-beheadings-libya-devastate-egyptian-village
410446876	20140219	201402	2014	2014.1342	LBY	LIBYA	LBY								CHR	CHRISTIAN				CHR					0	190	190	19	4	-10.0	3	1	3	-4.04241219350563	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Nile River, Egypt (general), Egypt	EG	EG00	65817	30.1667	31.1	-300347	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20150219010000	http://kwit.org/post/isis-beheadings-libya-devastate-egyptian-village
410446877	20140219	201402	2014	2014.1342	LBY	LIBYA	LBY								CHR	CHRISTIAN				CHR					0	190	190	19	4	-10.0	10	1	10	-4.04241219350563	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20150219010000	http://kwit.org/post/isis-beheadings-libya-devastate-egyptian-village
410446878	20140219	201402	2014	2014.1342	LBYCHR	LIBYA	LBY			CHR					CHR	CHRISTIAN				CHR					0	190	190	19	4	-10.0	3	1	3	-4.04241219350563	4	Nile River, Egypt (general), Egypt	EG	EG00	65817	30.1667	31.1	-300347	4	Nile River, Egypt (general), Egypt	EG	EG00	65817	30.1667	31.1	-300347	4	Nile River, Egypt (general), Egypt	EG	EG00	65817	30.1667	31.1	-300347	20150219010000	http://kwit.org/post/isis-beheadings-libya-devastate-egyptian-village
410446879	20140219	201402	2014	2014.1342	MAR	MOROCCO	MAR								CRM	ILLEGAL IMMIGRANT						CRM			0	010	010	01	1	0.0	8	1	8	-4.80274442538593	1	Cameroon	CM	CM		6	12	CM	4	Nador, Oriental, Morocco	MO	MO54	21819	35.174	-2.92866	-40363	1	Cameroon	CM	CM		6	12	CM	20150219010000	http://readingeagle.com/ap/article/migrants-scattered-by-moroccos-new-immigration-policy
410446880	20140219	201402	2014	2014.1342	MAR	MOROCCO	MAR								CRM	ILLEGAL IMMIGRANT						CRM			0	010	010	01	1	0.0	2	1	2	-4.80274442538593	1	Cameroon	CM	CM		6	12	CM	1	Cameroon	CM	CM		6	12	CM	1	Cameroon	CM	CM		6	12	CM	20150219010000	http://readingeagle.com/ap/article/migrants-scattered-by-moroccos-new-immigration-policy
410446881	20140219	201402	2014	2014.1342	MED	WRITER						MED			ITA	ITALY	ITA								1	042	042	04	1	1.9	4	1	4	-6.29370629370629	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	20150219010000	http://www.dailymail.co.uk/news/article-2959331/Whatever-happened-Foxy-Knoxy-Amanda-Knox-s-scruffy-appearance-strolls-Seattle-announcing-engagement.html
410446882	20140219	201402	2014	2014.1342	MED	WRITER						MED			ITA	ITALY	ITA								1	043	043	04	1	2.8	6	1	6	-6.29370629370629	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	20150219010000	http://www.dailymail.co.uk/news/article-2959331/Whatever-happened-Foxy-Knoxy-Amanda-Knox-s-scruffy-appearance-strolls-Seattle-announcing-engagement.html
410446883	20140219	201402	2014	2014.1342	MED	WRITER						MED			ITA	ITALY	ITA								1	120	120	12	3	-4.0	4	1	4	-6.29370629370629	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	4	Perugia, Umbria, Italy	IT	IT18	18411	43.1333	12.3667	-124324	20150219010000	http://www.dailymail.co.uk/news/article-2959331/Whatever-happened-Foxy-Knoxy-Amanda-Knox-s-scruffy-appearance-strolls-Seattle-announcing-engagement.html
410446884	20140219	201402	2014	2014.1342	MIL	MILITARY						MIL			IRL	IRISH	IRL								1	195	195	19	4	-10.0	7	1	7	-2.59067357512953	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20150219010000	http://www.dundalkdemocrat.ie/news/national/19-planes-refused-use-of-airspace-1-6588122
410446885	20140219	201402	2014	2014.1342	REL	ABBOT									AUS	MELBOURNE	AUS								0	042	042	04	1	1.9	6	1	6	0.67001675041876	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20150219010000	http://olddogthoughts.com/2015/02/08/tony-abbott-denies-chinas-carbon-trading-plan-shows-he-is-out-of-step-more-and-more-countries-are-going-down-the-direct-action-path-prime-minister-says-of-grants-aimed-at-loweri/
410446886	20140219	201402	2014	2014.1342	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	-4.87804878048781	2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	0								2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	20150219010000	http://www.amny.com/entertainment/gossip/geraldo-rivera-hip-hop-comments-see-backlash-1.9952846
410446887	20140219	201402	2014	2014.1342	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	4	1	4	-3.47938144329897	3	Montgomery County, Pennsylvania, United States	US	USPA	PA091	40.3754	-75.4999	1213680	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20150219010000	http://www.pennlive.com/midstate/index.ssf/2015/02/new_court_filing_sheds_light_o.html
410446888	20140219	201402	2014	2014.1342	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	8	1	8	-1.93798449612403	3	Linn County, Oregon, United States	US	USOR	OR043	44.4996	-122.585	1135857	0								3	Linn County, Oregon, United States	US	USOR		44.4996	-122.585	1135857	20150219010000	http://democratherald.com/news/local/education/af884d57-7abd-5de0-908c-0a17e4447dbd.html
410446889	20140219	201402	2014	2014.1342	USA	CHICAGO	USA																		0	040	040	04	1	1.0	8	1	8	-0.93457943925234	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20150219010000	http://www.denverpost.com/news/ci_27553476/gop-campaign-finance-fine-could-impact-race-colorado
410446890	20140219	201402	2014	2014.1342	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	1	1	1	-0.93457943925234	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20150219010000	http://www.denverpost.com/news/ci_27553476/gop-campaign-finance-fine-could-impact-race-colorado
410446891	20140219	201402	2014	2014.1342	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	1	1	1	-0.93457943925234	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20150219010000	http://www.denverpost.com/news/ci_27553476/gop-campaign-finance-fine-could-impact-race-colorado
410446892	20140219	201402	2014	2014.1342	USA	UNITED STATES	USA																		1	115	115	11	3	-2.0	4	1	4	-4.28571428571429	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20150219010000	http://www.globalpost.com/dispatch/news/thomson-reuters/150218/nyc-and-state-sue-ups-illegally-shipping-cigarettes
410446893	20140219	201402	2014	2014.1342	USA	A US	USA								CUB	CUBA	CUB								0	050	050	05	1	3.5	2	1	2	-5.90790616854909	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20150219010000	http://www.theaustralian.com.au/news/nation/david-hicks-terror-conviction-us-court-reverses-guantanamo-decision/story-e6frg6nf-1227224853646?nk=85661378a8dff6c17b7ebc4bb491c125
